Transcript,Half_Life
YMR225C,0.13555000719441115
YOR150W,0.13628162156848075
YKR085C,0.13588393683065464
YMR286W,0.21187741230483412
YBR122C,0.1367470065757776
YPL173W,0.13554638130585572
YGR220C,0.13699338769045932
YKL167C,0.13846676559203333
YMR193W,0.13686498584086698
YBR268W,0.13637712926572945
YLR312W-A,1.2238428840248559
YNL185C,0.13742222337864857
YJL096W,0.13789789324033316
YKR006C,0.13608813965942185
YNL005C,0.13602129349848038
YMR024W,0.13634438871962543
YCR003W,0.1369608940799958
YDR237W,0.13637049220007277
YBR282W,0.21295313652847037
YBL038W,0.1365229351086258
YNL252C,0.13662844036177813
YJL063C,0.13632678891799982
YDR462W,0.21245072520735228
YKL170W,0.21309931676365335
YDL202W,0.2129786766146214
YDR405W,0.2124464416493087
YGR076C,0.21253344907709798
YDR322W,0.21227347009569497
YLR439W,0.1352915061750152
YNL284C,0.1372535019424304
YKL142W,0.13530999852177256
YDL045W-A,0.13579324348500502
YKL003C,0.21289264367581184
YPR166C,0.13758966839095088
YNL306W,0.21239369497097585
YOR158W,0.21259558840925566
YGR084C,0.13704758884772952
YDR347W,0.13716756028194255
YBR146W,0.21248680767328074
YFR049W,0.13593100923750293
YDR337W,0.13680463921559283
YHL004W,0.137595516357599
YBR251W,0.13548756409214482
YHR075C,0.13734237638524444
YPR110C,0.13639560175247373
YNL113W,0.1363796857534209
YBR154C,0.21254442161596215
YPR187W,0.21270468571264112
YOR224C,0.13608523025277341
YHR143W-A,0.2888126110997168
YOR210W,0.13593019410574808
YER171W,0.2122743047535694
YDR460W,0.13625190051145772
YLR005W,0.21311601116158818
YDR311W,0.21238043356318653
YIL143C,0.13554009260886749
YML095C,0.21284294374846555
YMR201C,0.13631306521275205
YPL022W,0.13595502734073905
YEL037C,0.21215550392589683
YER162C,2.076965104011968
YGR258C,0.13650485234255583
YBR114W,0.21216873791731544
YJR052W,0.13695232629051096
YDR004W,0.1394011818839286
YML032C,0.13582313794344353
YGL163C,0.2121677127069565
YDR076W,0.13755402095904126
YER095W,0.2122763878610958
YMR284W,0.13499366879996907
YMR106C,0.21280803872147674
YGL090W,0.13678404408628103
YOR005C,0.13673226719647016
YNL250W,0.13514715703545832
YMR224C,1.0252462658076782
YDR369C,0.2888126110997168
YCR092C,0.17662647619881797
YNL082W,0.13616295860281796
YOL090W,0.1353307162910613
YDR097C,0.22448944444108443
YMR167W,0.21282699075397066
YAL051W,0.2123597756814114
YOR363C,0.212476489898205
YAL021C,0.13560819126211182
YFL028C,0.2127018640501463
YDL160C,0.13658135717646658
YGR092W,0.13594957898428864
YJR122W,0.13598354595355744
YKR036C,0.13642210013457118
YIL106W,0.5007730151355217
YMR043W,0.13580110653153155
YMR042W,0.2994657472374001
YDR173C,0.10094759804607387
YML099C,0.13588154756594256
YOL067C,0.2121979885210608
YBL103C,0.13773917943505387
YBR112C,0.13587212564098788
YCR084C,0.13587852788020197
YMR053C,0.21182556166379007
YNL309W,0.2122527256089179
YNL103W,0.13617783304132464
YIR017C,0.2121183863358791
YPL038W,0.13590425020098507
YDR253C,0.13727462221992232
YPL082C,0.21306788807946309
YDR397C,0.21289523271252597
YER159C,0.13633420850405353
YJR094C,0.2888126110997168
YDR207C,0.13567515365269633
YLR451W,0.13598917317863515
YHR193C,0.1347456081923242
YPL037C,0.13523491506453333
YPR072W,0.13511493389712567
YCR093W,0.13581072596993946
YIL038C,0.13711238198279493
YDL165W,0.13561662703096955
YER068W,0.21376913065502717
YPL016W,0.1351246291208278
YBR289W,0.13591110555420133
YDR073W,0.2888126110997168
YHL025W,0.13554869873213415
YOR290C,0.13506378208257563
YJL176C,0.10014839896440081
YNR023W,0.13567734775130985
YMR033W,0.13666502516969797
YER001W,0.21200804093551096
YLR182W,0.1362595609022792
YDL056W,0.13617286742094442
YML051W,0.09983134501335332
YPL248C,0.21232305046825445
YDR009W,0.2888126110997168
YNL199C,0.13587962658797764
YPL075W,0.13622389351922554
YER148W,0.13626578167928372
YDL140C,0.1364839152786722
YJL140W,0.13571764198447545
YOR151C,0.13495963107305037
YIL021W,0.13636042790175423
YOL005C,0.13585699579871563
YDR404C,0.1374592703477291
YLR418C,0.13619029435918378
YOR174W,0.1358275828666195
YLR071C,0.21213512666380396
YPR168W,0.21206658424447947
YDR308C,0.13583511489573308
YOL051W,0.10010554004279903
YNR010W,0.13714752503569164
YBL093C,0.2121615851904776
YNL236W,0.13619181605966874
YMR112C,0.3005651114906841
YER022W,0.9955247660432669
YBR193C,0.13733728362788933
YDL005C,0.13612246794358432
YBR253W,0.1368932575445725
YHR041C,0.13565878089457803
YHR058C,0.10129523653901457
YGL025C,0.13795120969887578
YOL135C,0.21256649216591
YGR104C,0.13597570101627568
YER179W,0.13623281432924028
YPL129W,0.13616651113682288
YPL011C,0.1364376075739473
YML098W,0.13656152546403905
YGR274C,0.21206746821122846
YML015C,0.2888126110997168
YMR227C,0.136103427395292
YCR042C,0.2888126110997168
YDR086C,0.136390520452221
YLR378C,0.13619710531837695
YER087C-A,0.21237690309829466
YOR254C,0.1375243585237594
YLR292C,0.13640082906318785
YBR171W,0.13628151961785553
YPL094C,0.13634747777126896
YJL034W,85336.89371133721
YLL044W,0.1356544012816198
YAR010C,0.13500425598245536
YML039W,0.13510988507662608
YML102C-A,0.6680558979732415
YJR029W,773676.1845694082
YMR050C,0.1354131001751187
YJR027W,0.13657349789630652
YER138C,0.13534580275143474
YIL015C-A,0.13551849809550037
YAR009C,0.13592192194822528
YML013C-A,0.13740988579499397
YER160C,0.41607580473996075
YBL005W-A,0.21216927924322454
YKL060C,0.1297988077912794
YKL152C,0.13606403544643958
YJR009C,0.21204185119891233
YGR192C,0.2641892642280549
YLR044C,0.21259067876494414
YHR174W,0.1359557542982443
YJL052W,0.13583159805427686
YGR254W,0.21240208590327342
YLR339C,0.10016698636162644
YCR013C,0.19158150377098793
YGL102C,0.1354539623161229
YKL153W,0.12577203455084407
YCR012W,0.12837083221648984
YLR062C,0.1365098370006947
YKL056C,0.1355310664195034
YKL096W-A,0.1354570405543794
YLR134W,0.135550554955605
YOL086C,0.20884499473396367
YLR076C,0.1361196654249903
YDR417C,0.13576134671839363
YDR134C,1.242430431163683
YLL024C,0.17655718244533156
YNL209W,0.13629634946061447
YEL009C,0.13612827693004775
YPL142C,0.13591750605425457
YMR303C,2.0941380356928256
YLR110C,0.10008558038671012
YMR186W,6.484552884482983
YML028W,0.2121354531780827
YPL187W,0.135914168088681
YDR133C,0.2888126110997168
YLR058C,0.1362892804007304
YLR109W,0.21219380985391711
YDL055C,0.13613926576522103
YLR198C,0.13683941393944132
YJL188C,0.13770414414470505
YMR307W,0.13574721431613979
YLR355C,0.1359710607509679
YBR196C,0.13572405554723735
YLL039C,1.5553589781826302
YER043C,0.2124834615005784
YGR279C,0.13623825522221777
YLR150W,0.13615195283789977
YDR226W,0.13517168369763605
YPL240C,0.21244992137099566
YGR234W,0.1357727704268128
YML123C,0.13488936796814716
YLR293C,0.2888126110997168
YJR104C,0.2121881747014513
YOL109W,0.21233319825829622
YPR044C,0.13557073424106197
YIL053W,0.13758061872810157
YOR309C,0.13654232919038795
YGR160W,0.13669911130146306
YDR033W,0.13579639337402882
YAL005C,0.21236427266132624
YKR042W,0.1357162131944521
YMR083W,0.1356274316918891
YBR011C,0.13565195218756634
YGR282C,0.13578130901589322
YJL159W,0.13610584710533546
YER177W,0.1356983273557203
YJL158C,0.13609089190741835
YLR056W,0.13713429323921345
YIL051C,0.13560480676759612
YBR078W,1.7715786825086053
YDL137W,0.13570993713443819
YDR050C,0.13692127010380678
YLR043C,0.2888126110997168
YDR077W,0.9736247139689749
YGR285C,0.1358414103492922
YBL077W,0.19005783251014685
YER072W,0.13719188678301258
YLR354C,0.13528715920042414
YPR035W,0.13653153046102046
YDR023W,0.1354673930796515
YEL026W,0.1377935936194099
YEL033W,0.548996080839615
YPL106C,0.13568241750883436
YHR007C,0.13535770534445407
YOR331C,0.13543542779048034
YGL089C,0.13569440371583613
YGL245W,0.13550095864804135
YNL119W,0.1366772926644824
YIL078W,0.13548100188479595
YLR359W,0.13607661734176174
YGL055W,0.13546732009160967
YBR025C,0.2888126110997168
YDR037W,0.13583370188974225
YOR007C,0.2888126110997168
YJR139C,0.1357032919661964
YGR037C,0.2888126110997168
YDR002W,0.13522403685322193
YGR086C,0.13545293888867663
YBR106W,0.13614116475759375
YFL045C,0.13613390118104757
YCL043C,0.13550377050414844
YLR286C,0.2124481979674424
YNL190W,0.13582373809869128
YDR233C,0.2121818479581023
YAL012W,0.21218413011733214
YGR184C,0.13550407614552445
YGL105W,0.13568006849397127
YDR454C,0.2888126110997168
YNL010W,0.2120383698627012
YGR155W,0.21219654663691184
YNL055C,0.13713647141967322
YGR228W,0.21204735896028412
YLR300W,0.2130399808373463
YPR074C,0.13539814568463404
YNL135C,0.13621158089320795
YNL112W,0.13607691116794335
YBR162C,0.13601713727467155
YBR121C,0.13575080231000508
YMR120C,0.13565010314206855
YMR217W,0.13622710448338243
YBR136W,0.49666561212719523
YHR068W,0.13606590365987592
YBR286W,0.13556677888549618
YFL031W,0.1361041982612779
YKL164C,0.13642601832377335
YBL030C,0.13595797151751177
YPR149W,0.13575892966094152
YMR304C-A,0.13541877836668562
YDR381W,0.2888126110997168
YGR087C,0.1358140041928929
YML106W,0.13660065151564613
YHR064C,0.13586508431974503
YMR075C-A,0.13725714520599958
YBR145W,0.13595434008702753
YBR082C,2.5020721028449815
YGR209C,0.13777569577039156
YJR143C,0.13554773605486253
YDR510W,0.13528444225703856
YGR069W,0.2888126110997168
YHR019C,0.1766762406385627
YMR202W,0.13617145307152168
YGR175C,0.13593253787109993
YBL070C,0.21185239750204707
YPR028W,0.13653485975189078
YER062C,0.13605717634056214
YGL225W,0.135303623779924
YOR020C,1.0289884522680823
YER036C,0.21268347541371463
YLR259C,0.13548425983491766
YER055C,0.1363900032141343
YDR345C,0.13666002325729226
YML126C,0.13613925368999255
YMR072W,0.13580638688654373
YGR124W,0.13585127379296347
YAL035W,0.13620058725513381
YNL220W,0.2888126110997168
YML058W,0.13614843748874944
YPL238C,0.13660929224776897
YDR099W,0.21341976573956262
YHR162W,0.13617058197256404
YKL172W,0.21223382864284504
YBR217W,0.13689442715260597
YJR004C,0.13622850133892483
YOR198C,0.13589992108253596
YOR277C,0.13601416063595878
YBR034C,0.13784880789755977
YKL117W,0.1362211193329742
YDR502C,0.1363134108483699
YLR180W,0.13687345201568252
YOR232W,0.13664992130656697
YML074C,0.13596888388002448
YLL018C,0.13591824267299563
YMR251W,0.21167458989592097
YER110C,0.21192276832798018
YMR119W-A,0.21229688632918212
YOR169C,0.2133053478621606
YJR070C,0.1362865272903118
YLR294C,0.21169860831161302
YOR247W,0.13561402451262888
YDR380W,0.2888126110997168
YNL064C,0.13511842736597995
YER103W,0.2888126110997168
YDR174W,0.1355294241654982
YGL054C,0.2119308021541186
YLR244C,0.13642660469427675
YOR230W,0.13517784341418954
YLR304C,0.13581204118870377
YPR145W,0.13674018610785232
YLR074C,0.21255880624540413
YGR185C,0.13589178072641886
YJR071W,0.2126592748323639
YKL009W,0.13690897570066923
YML125C,0.21279103776206065
YIL118W,0.1360591817371769
YDR341C,0.1350748649618283
YML078W,0.13557664833191246
YGR103W,0.1368091326251375
YNL255C,0.13685481063736576
YDR304C,0.21198583342125538
YGR106C,0.13729110893197843
YIL043C,0.1358227691339492
YJL167W,0.13609470557082845
YJR105W,0.13548621500005198
YGL148W,0.1359277403742023
YOR153W,0.13672578291453252
YGL234W,0.12826727084949546
YLR301W,0.13597652653502998
YPL093W,0.21255351874163286
YDR399W,0.21331758731718947
YDL050C,0.13598055023272346
YNL002C,0.21217574995777164
YLR372W,0.13644450204537417
YLR027C,0.135007112142674
YER120W,0.17648566947635436
YOR248W,0.13644048383129198
YOR168W,0.13584332005697214
YGR115C,0.135647176581845
YDR433W,0.13594680351353772
YCL064C,0.2125311771911088
YPL061W,0.13538867735750232
YCR028C-A,0.13532506249961845
YOL077C,0.13634159802288182
YFL038C,0.2666610942250733
YFR044C,0.21202461350206459
YLR421C,0.1355294657514839
YBR187W,0.13789080851771301
YLR217W,0.1352945843576535
YKR047W,0.13680795907903884
YHR128W,0.13557652215663502
YDR071C,0.13607983952483138
YDR483W,0.412736901341109
YHL035C,0.13570425950026493
YBR041W,0.13615369250746648
YLR087C,0.48933926440576897
YLR068W,0.13634457441896367
YJR077C,0.13601177895220196
YGL012W,0.13545700224090204
YDL084W,0.21231457747808447
YDL182W,0.1367019921641699
YLR390W-A,0.13542355368714937
YDL062W,0.13658634828559263
YGR264C,0.1351955691718033
YPL028W,0.2123127464494666
YGL202W,0.13540250536482748
YNL110C,0.13650445710850603
YBL100C,0.1353090854191748
YLR009W,0.1369796023015349
YKL178C,0.13688761550149253
YNL149C,0.21246888897089816
YKL192C,0.1352980024847445
YDR168W,0.1359163350665458
YDL131W,0.13619903078384077
YGL029W,0.13665750586427827
YNL174W,0.21357298965393234
YJL012C,0.13648825427512268
YNL175C,0.13554897935593277
YBL076C,0.13576081060642972
YGR182C,0.13627862313611933
YNL143C,0.7919902896640042
YKL163W,0.13656244493323083
YER011W,0.19068762860001923
YOR336W,0.13595293901643574
YPL053C,0.2122568333084942
YEL040W,0.13624395056136857
YPL160W,0.13544122069554237
YDL028C,0.2888126110997168
YKL030W,0.136110337002808
YLR413W,0.13688897406086406
YKL181W,0.13642890383467277
YOR185C,0.1366984404821552
YIL123W,0.13503404596218863
YLR379W,0.13528806699322446
YBL088C,0.13554397509447474
YCL050C,0.21278925977076213
YOR204W,0.1356096033664596
YNR069C,0.21225541928465336
YCR028C,0.13641662003577754
YMR229C,0.21201855391083996
YPL154C,0.1902723422623243
YPL051W,0.2125539192416973
YDL015C,0.13584019944090137
YLR041W,0.1359967771732508
YGR094W,0.13679483189499758
YPR062W,0.13676911938885808
YDR353W,0.1359193033992458
YER006W,0.13631750386242591
YGL204C,0.1359195986138519
YHR049W,0.2127108958686641
YHL011C,0.13611876748219578
YKL054C,0.13566377281730146
YDR276C,0.13603716841407065
YNL066W,0.1366000197585276
YPL125W,0.13636699326388685
YJL207C,38.49180060917709
YML056C,0.13449330259154121
YEL001C,0.13521768020885216
YBR035C,0.09868745804132531
YOR099W,0.21222308264436662
YOL041C,0.21248764213276006
YBR038W,0.2888126110997168
YDL016C,0.21267944001479272
YDR366C,0.14913428052819805
YER183C,0.2131914504307861
YLR216C,0.21204614007602623
YMR190C,0.12292998667250668
YGR105W,0.1368346179352663
YKL082C,0.13672731759459827
YOR206W,0.13598972051483776
YOR184W,0.13531780117113684
YDL070W,0.13691488157400689
YDR346C,0.1362047913109038
YJR014W,0.126219544843863
YLR455W,0.21231871783060466
YPL225W,0.13590227955848244
YNL266W,0.21373234991482945
YNR068C,0.1352007555029276
YOL097C,0.13584017889670974
YMR079W,0.13536953212219305
YBR054W,0.9321228164304781
YAR015W,0.1365238855826874
YLR040C,0.1361241319537448
YBL028C,0.21281660961808582
YJL009W,0.1371961008431526
YCR016W,0.13655712899575068
YNR018W,0.21214364528316199
YBL004W,0.13601211015733888
YJR016C,0.1354053410223392
YDL126C,0.13584821951575649
YPR165W,0.13617321519569106
YMR031W-A,0.13667276332016465
YBL047C,0.3326743331477815
YNL208W,0.8693500947952876
YML022W,0.2123526069848149
YMR135W-A,0.2888126110997168
YDR496C,0.21280523943094917
YOR253W,0.13692611413154354
YMR297W,0.13534944137529936
YDR035W,0.13593108233376744
YLR346C,0.23605660541458584
YDL051W,0.13570059207013357
YLR196W,0.13658741186366272
YKL086W,0.13625576887941188
YPL211W,0.13542623478326277
YBR067C,0.2128968798046963
YLR419W,0.21189939772461108
YMR295C,0.1365651260998659
YOR187W,0.1373120193792049
YKR080W,0.1357325049897901
YLR066W,0.13582183706860482
YKR073C,0.13701687049695077
YBR224W,0.1358304265632868
YOR304C-A,0.43032267073891733
YBR215W,0.21283455499316073
YJR087W,0.13517857222580903
YGR272C,0.13711548864383583
YLR229C,0.13602289158380948
YAL058W,0.13566256365775026
YER057C,0.13589514195094074
YDL135C,0.13512833776255517
YOR010C,0.2137511358787717
YLR269C,0.2888126110997168
YDL174C,0.21258602082718575
YHR143W,0.21267197892126977
YFR053C,0.13803341948828732
YKL024C,0.13613406526029925
YDR038C,0.13570332727430962
YBR159W,0.21230246846799578
YDR365C,0.2127927586154459
YMR316C-A,0.1348825862976577
YBR177C,0.6829092056321675
YBR283C,0.13642911180214945
YDR114C,0.1367479645007569
YNR053C,0.13666597365026467
YHR020W,0.09964710950771266
YDR321W,0.21218793308715292
YNL141W,0.13617949760036907
YLR192C,0.13614478049471326
YOL034W,0.3143013947134259
YAL066W,0.2888126110997168
YOR252W,0.13640424741407556
YGR114C,0.21203992537810848
YPR033C,0.13597072060925647
YKL177W,0.21251982302277847
YMR251W-A,501.0996670888248
YLR036C,0.12666493291427622
YHR190W,0.13518848993944474
YHR042W,0.13555184414157562
YPL246C,0.13553983168645561
YOR239W,0.13569628484899168
YAL046C,0.17696676288900143
YDL180W,0.21171282576592956
YDL095W,0.13652302052261184
YDL066W,0.13489721410351566
YIR037W,1.2519311282910364
YLR153C,0.1357150468354747
YDL072C,0.13518322681293832
YMR131C,0.2888126110997168
YOR046C,0.13616922945498375
YDR227W,0.2124225802568004
YCR033W,0.13624460449658699
YNL264C,0.13532703393329729
YMR243C,0.1357302478370166
YNL179C,0.1380247712383869
YER031C,0.21205708719566752
YHR052W,0.13737217412961383
YOR021C,0.13552961541594433
YGR026W,0.1364190724882286
YOR285W,0.13569605940125523
YNL303W,0.1357714228027283
YHR094C,0.13716174600248815
YKR092C,0.13764691193905224
YLL048C,0.13581849888769265
YML016C,0.1301657779363522
YMR235C,0.13588957739374036
YDR031W,0.2131417494318893
YDR083W,0.2888126110997168
YMR074C,0.13549658163458217
YGR280C,0.13601335556123076
YMR173W,0.19058289105906046
YLR449W,0.13640204112431897
YGR021W,0.2888126110997168
YDR032C,0.13525881703360781
YBR230C,0.13673988323287506
YEL007W,0.1355265473344736
YCR026C,0.1362202361639988
YLR101C,0.1357036869971548
YHR095W,0.21233793324661704
YNL114C,0.1369121426871006
YML062C,0.1370446516605115
YPL004C,0.13525783476099684
YJR034W,0.2888126110997168
YIL094C,0.1361178323673241
YKL035W,0.33259216818817305
YMR246W,0.1357785172855359
YBR162W-A,0.21213567463740887
YBR140C,0.3343062076259856
YKL210W,0.1357936366237975
YNL268W,0.13648297946276192
YDL144C,0.10002609200896286
YML066C,0.13716580374928408
YAR002C-A,0.13521752589208397
YBR249C,0.10001658578539269
YER146W,0.13560189822562405
YOR170W,0.2128032370054852
YGR025W,0.13596966432267138
YAL036C,0.27900980661747976
YAL008W,0.2118576972448752
YNL308C,0.13626598090124403
YJL121C,0.12174837173600148
YMR305C,0.2888126110997168
YGL133W,0.537171243267636
YOL012C,0.1362191313458494
YOR164C,0.13582223484336076
YML110C,0.1362771286236456
YAL023C,0.13541572285456366
YBL024W,0.13577404467903711
YGR284C,0.13687337522867396
YOL035C,0.13593628528327406
YDR216W,0.13541689735870616
YKL077W,0.1361231023982099
YLR051C,0.13664316525312972
YMR086C-A,0.19028219262911514
YOR368W,0.13795559198259447
YER086W,0.1362874294472768
YPL032C,0.21227554950188382
YFL010W-A,0.2120268469999502
YDR342C,0.313603530443272
YIL008W,0.13534555826706912
YLR425W,0.21221024877939715
YBL001C,0.21191215431509391
YNL134C,0.13559998922129496
YFR010W,0.1359453718581921
YGR001C,0.13679691905102254
YLL014W,0.1355813783933636
YER060W-A,0.13553130197564467
YDR343C,0.13562316659405044
YAL041W,0.21299301981823815
YOR015W,0.1361347698322961
YNL111C,0.1357597203222799
YDL068W,0.2888126110997168
YDR165W,0.21267577901067017
YLR022C,0.13617902782002936
YJL122W,0.136666818704091
YER126C,0.13629620206390575
YOR377W,0.1371181150074286
YIL039W,0.1352194495876927
YDL065C,0.1356878706727891
YLR262C,0.13608443405452864
YDL125C,0.13544996672634968
YJL192C,0.13645498583973573
YML004C,0.13704996447234324
YDR361C,0.2123690401704634
YJL183W,0.13595178737921731
YKL099C,0.1372163471251438
YKL066W,0.13595620842432693
YLR003C,0.13630590866749862
YEL055C,0.1346841977070943
YKR048C,0.13538366232983065
YBR068C,0.13793556776731308
YLR221C,0.13563331643152476
YOR209C,0.13620532650112632
YPR082C,0.13695584568154479
YGL010W,0.13596173038717274
YMR290C,0.13711928805113954
YPR073C,0.213217302375902
YJL097W,0.2121256089439496
YNL016W,0.13534638199051663
YMR308C,0.2888126110997168
YCL058C,0.13648156560259422
YCL035C,0.13590166040055018
YHL003C,0.13647196288718694
YOR146W,0.13788956609912018
YER023W,0.13526630781733595
YMR052C-A,0.2499143037838638
YFL013W-A,0.37370222500158584
YHR008C,0.12685802325702764
YLR172C,0.13637438594362727
YBL075C,0.2888126110997168
YOR360C,0.13767841037289866
YBL026W,0.21266211818652975
YGR081C,0.21269389169627487
YDR063W,0.13572553192221998
YPL057C,0.13721583400097537
YOR004W,0.2888126110997168
YNR051C,0.1362244863985189
YDR091C,0.1361741517670207
YGR265W,0.13585536941282012
YLL040C,0.3113726192905709
YER119C-A,0.13526894618771884
YCR043C,0.21256416426767177
YDR396W,0.2888126110997168
YBR164C,0.13628836777879816
YOL052C-A,0.2125520199332545
YJR069C,0.21229838180761057
YDR327W,0.2128701917973782
YER056C,0.21242968904857068
YGR235C,0.136242827060838
YGR132C,0.13545414651871202
YJL120W,0.13529769050729026
YOL078W,0.136116491994493
YKL104C,0.21191485189718784
YDL158C,0.13728778254352747
YGL242C,0.13581947615734316
YPL135W,20050045.799359914
YOR027W,0.1766074384312221
YOR095C,0.19073918256864345
YOR383C,0.21248613566230756
YLR257W,0.13656987987136093
YNL061W,0.13690983853857522
YDL157C,0.13617881844935426
YDL064W,0.13532804047613284
YDL096C,0.13573255482234592
YKR093W,0.13652392162929122
YJR118C,0.21254192127692784
YPL040C,0.13509428566449855
YER002W,0.2124802656668784
YMR226C,0.13586555022660424
YNR043W,0.13552963268210516
YDR041W,0.13791845916149645
YDL201W,0.1366834196223603
YGL069C,0.1364013562499523
YMR241W,0.13565680151336532
YMR099C,0.13624158892406418
YPR170C,0.13058167074378318
YDR487C,0.13609390324711285
YDR416W,0.1354248802624649
YDL063C,0.2128093291021272
YNR067C,0.13641545249383874
YMR188C,0.13721625023679074
YPR087W,0.21178853073687728
YDL089W,0.13618091938741772
YGL026C,0.13572755199541323
YAL042W,0.1373338576216217
YPR016C,0.13555357236879179
YEL046C,0.13576384063068506
YLR351C,0.21190725733742305
YJR117W,0.13546664914886114
YOR375C,0.1355114527310153
YGR157W,0.13631038762891148
YBL091C,0.13510520007459698
YCL030C,0.13801098115470123
YPL273W,0.1355821730830678
YJL094C,0.21166654818592112
YNL259C,0.1352729236350459
YHR170W,0.1376860379810403
YDL113C,0.13655163078617288
YJL075C,0.13585757806619236
YFL004W,0.13560327176872441
YMR015C,0.1351297765714343
YOR128C,0.13557079827698065
YML061C,0.1361276198166713
YOL081W,0.37299509616100535
YCL031C,0.1370848195425805
YOR203W,0.21235677217786592
YPL146C,0.21289708762894333
YCR082W,0.13544570272318415
YLR100W,0.13675855314274793
YDR513W,0.8815730469026584
YPL123C,10.963359985171257
YHR208W,0.135402196160753
YNL258C,0.13702982016845422
YPL059W,0.13627303012438768
YPL127C,0.13585580792484875
YJL030W,0.23361923127254738
YBL040C,0.13611721760493575
YGR208W,0.13635732543072548
YKL085W,0.1354385546764583
YBR158W,0.21322541728449024
YHR148W,0.135329439125551
YJL010C,0.1363280691379848
YBR244W,0.13574946278337954
YGL188C,0.1350115587135719
YPL012W,0.13527696684287938
YEL053C,0.13523048033819596
YLR427W,0.2122645317820539
YKL063C,0.10053638612344676
YER136W,0.13508717898379963
YKR043C,0.1359252801178929
YHR196W,0.1361949751474162
YMR058W,0.13588632515820304
YGR215W,0.13607337971093098
YPL055C,0.13646573154334213
YGR123C,0.13563869275066265
YNR050C,0.1360492553426227
YGL231C,0.09999141456803988
YMR240C,0.2124730592876242
YNL014W,0.8055937831775012
YDR139C,0.13575847378052927
YDL226C,0.1355883435738593
YMR169C,0.761016986984284
YDL240W,5597511.072483039
YJR144W,0.13564830263996516
YGL106W,0.13555010773362247
YDL138W,0.13696546220346034
YMR280C,0.13645580869739982
YOR172W,0.13746263298385153
YJL109C,0.1359791327925211
YBL068W,0.21216855772221346
YDL052C,0.13584640196222655
YJL169W,0.1353254443719896
YOR078W,0.13693248294773644
YOR145C,0.21263125544886935
YDL036C,0.2116890383597524
YBR116C,0.21710126179329925
YJR125C,0.13579004921790305
YDL171C,0.13577051509993665
YDL148C,0.13620955964334938
YPL199C,0.13715164263249283
YBR119W,0.21231110734415526
YGL168W,0.13678239976204232
YDR190C,0.13760273261408912
YLR169W,0.09983519943726325
YAR075W,0.13719830715981846
YIL027C,0.1364757850122948
YML059C,0.1367217823995929
YEL065W,0.21202766377353166
YGL041C,0.13616809019184756
YJL179W,0.13587805096613267
YOR338W,0.21200926232872153
YKR013W,0.09977653287188479
YKR001C,0.1356548473289783
YGL207W,0.13625675087631933
YMR276W,0.135320893859413
YPL226W,0.13552194335535445
YGL215W,0.13596955016219264
YDR127W,0.13583317809179501
YJR044C,0.13584106690707348
YER137C,0.1354959472152188
YCL054W,0.1363009582370412
YLR083C,0.13608357980689667
YLR412W,0.13783701901107542
YNL247W,0.13622665044231336
YBR089W,0.1377558988766945
YPL034W,0.2888126110997168
YPR183W,0.13573147221943188
YJR088C,0.13571540514751024
YER091C,0.21239947193020958
YAL053W,0.1354371112564939
YOL036W,0.13665993117562686
YEL005C,0.2115288725314023
YBL032W,0.13598172357023336
YOR051C,1.0635290231037982
YDL026W,0.21239905497188893
YNL189W,0.13665046861510383
YLR072W,0.13607125846979162
YBR017C,0.13616502926647306
YLR377C,0.21175439980396266
YMR247C,0.514221571393219
YCL001W,0.10050746773312394
YMR215W,0.1359856395478977
YPL046C,0.13577708824709261
YAL064W,1.0477179830069423
YPR112C,0.13542835636659478
YLL003W,0.2888126110997168
YGR251W,0.21430705340111111
YGL043W,0.13563165922885917
YHR025W,0.13602849026807484
YJR082C,0.21482047656107567
YPL216W,0.2888126110997168
YMR077C,0.13696637713321985
YIL074C,0.13569422044807897
YLR230W,0.1361856209528282
YKR071C,0.13564820013426399
YML108W,55090.6431555459
YOR323C,0.13571903861646417
YEL014C,0.13713517648970114
YLL049W,0.13538090756043458
YNL181W,0.13784068965860619
YMR002W,0.1367451310611898
YGR229C,0.13626051810574744
YAL010C,0.1386442120641638
YIL029C,0.13623500292257273
YLR131C,0.13637454421915501
YGR176W,0.13643624391151737
YML064C,0.2127698079209125
YPR164W,1.2081110443228331
YMR318C,0.13696946016451128
YLR276C,0.21216318277728086
YJL118W,0.21287725790836154
YCL059C,0.13562325653553378
YHR146W,0.13551991484206555
YBR213W,0.21195783593928547
YNL085W,0.13705010002815365
YNL043C,0.13531997464742554
YER003C,0.1353200267515589
YNR016C,0.21204069837485479
YIL093C,0.13587829526418393
YCR053W,0.1361221880920342
YGR218W,0.413210172091656
YGR035C,0.13694493458516493
YMR306W,0.13584812619387965
YER030W,0.21355160400263817
YGR139W,0.13626261166012213
YIL085C,0.1359132531090536
YLR250W,0.13562358745295278
YDR034C,0.13597809606945213
YNL160W,0.13577954725969632
YLR243W,0.21224751183658658
YPR143W,0.13763057541161489
YER004W,0.13615427596929763
YKL083W,0.1351132299360852
YKR074W,0.13593599369021736
YDR210W,0.137530533005347
YNL242W,0.13649100695996436
YLR118C,0.13580314342662034
YPR053C,0.21322275348981523
YJL117W,0.2888126110997168
YNL104C,0.13539115087451334
YIL016W,0.13752873130186358
YML009C,0.1354926025107976
YMR128W,5125096.375035035
YML017W,0.2888126110997168
